case_id,name,value
REL-NOCOLL,RelColl,0
REL-LOAN-HYPHEN,LoanNo,815102-810
REL-LOAN-HYPHEN,UPB,1000000.0
REL-LOAN-HYPHEN,IntBal,40000.0
REL-LOAN-HYPHEN,CRate,0.0725
REL-LOAN-HYPHEN,DRate,0.1225
REL-LOAN-HYPHEN,CPmt,7500.0
REL-LOAN-HYPHEN,MatDt,2031-06-01
REL-LOAN-HYPHEN,T3,22000.0
REL-LOAN-HYPHEN,T6,44000.0
REL-LOAN-HYPHEN,T12,88000.0
REL-LOAN-HYPHEN,T24,176000.0
REL-LOAN-HYPHEN,PmtSel,Current PMT
REL-LOAN-HYPHEN,UserPmt,0.0
REL-LOAN-HYPHEN,TermMonths,0
REL-LOAN-HYPHEN,MTrailSel,12M
REL-LOAN-HYPHEN,TrailPct,1.0
REL-LOAN-HYPHEN,RateSel,Contractual
REL-LOAN-HYPHEN,UserRate,0.0
REL-LOAN-HYPHEN,LegalInit,0.0
REL-LOAN-HYPHEN,LegalStartM,0
REL-LOAN-HYPHEN,HoldCost,0.0
REL-LOAN-HYPHEN,LegalEndM,0
REL-LOAN-HYPHEN,AddBack,No
REL-LOAN-HYPHEN,ExitType,PIF
REL-LOAN-HYPHEN,DPOPct,0.25
REL-LOAN-HYPHEN,UserExit,0.0
REL-LOAN-HYPHEN,ValCapPct,1.0
REL-LOAN-HYPHEN,YTMTgt,0.15
REL-LOAN-HYPHEN,AddAccrued,No
REL-LOAN-HYPHEN,LiqAcrM,0
REL-LOAN-HYPHEN,StartMonth,1
REL-LOAN-HYPHEN,ExitMonth,24
REL-LOAN-HYPHEN,BidOverride,
REL-LOAN-HYPHEN,Yield,0.15
REL-LOAN-HYPHEN,CutoffDt,2026-07-01
REL-LOAN-HYPHEN,AnchorDt,2026-07-31
REL-LOAN-HYPHEN,MinMonthsJ2,0
REL-LOAN-HYPHEN,HurdleYTM,0.1
REL-LOAN-HYPHEN,HurdleCY,0.09
REL-LOAN-HYPHEN,HurdleMOIC,1.3
REL-LOAN-HYPHEN,RelColl,2500000.0
REL-TINY,LoanNo,000005100324610
REL-TINY,UPB,25000
REL-TINY,IntBal,900
REL-TINY,CRate,0.0725
REL-TINY,DRate,0.1225
REL-TINY,CPmt,350
REL-TINY,MatDt,2031-06-01
REL-TINY,T3,1050
REL-TINY,T6,2100
REL-TINY,T12,4200
REL-TINY,T24,8400
REL-TINY,PmtSel,Current PMT
REL-TINY,UserPmt,0.0
REL-TINY,TermMonths,0
REL-TINY,MTrailSel,12M
REL-TINY,TrailPct,1.0
REL-TINY,RateSel,Contractual
REL-TINY,UserRate,0.0
REL-TINY,LegalInit,0.0
REL-TINY,LegalStartM,0
REL-TINY,HoldCost,0.0
REL-TINY,LegalEndM,0
REL-TINY,AddBack,No
REL-TINY,ExitType,PIF
REL-TINY,DPOPct,0.25
REL-TINY,UserExit,0.0
REL-TINY,ValCapPct,1.0
REL-TINY,YTMTgt,0.15
REL-TINY,AddAccrued,No
REL-TINY,LiqAcrM,0
REL-TINY,StartMonth,1
REL-TINY,ExitMonth,24
REL-TINY,BidOverride,
REL-TINY,Yield,0.15
REL-TINY,CutoffDt,2026-07-01
REL-TINY,AnchorDt,2026-07-31
REL-TINY,MinMonthsJ2,0
REL-TINY,HurdleYTM,0.1
REL-TINY,HurdleCY,0.09
REL-TINY,HurdleMOIC,1.3
REL-TINY,RelColl,2500000.0
RND-000,LoanNo,000005100324610
RND-000,UPB,2158344.92
RND-000,IntBal,41257.95
RND-000,CRate,0.09059
RND-000,DRate,0.14059
RND-000,CPmt,22395.05
RND-000,MatDt,2029-07-11
RND-000,T3,18509.17
RND-000,T6,50062.93
RND-000,T12,227707.32
RND-000,T24,455414.64
RND-000,PmtSel,% of M Trail PMT
RND-000,UserPmt,20976.86
RND-000,TermMonths,240
RND-000,MTrailSel,12M
RND-000,TrailPct,0.637
RND-000,RateSel,Default
RND-000,UserRate,0.1133
RND-000,LegalInit,0
RND-000,LegalStartM,5
RND-000,HoldCost,1000
RND-000,LegalEndM,7
RND-000,AddBack,"Yes, Both"
RND-000,ExitType,YTM Sell Solve
RND-000,DPOPct,0.444
RND-000,UserExit,1308011.83
RND-000,ValCapPct,0.986
RND-000,YTMTgt,0.0809
RND-000,AddAccrued,No
RND-000,LiqAcrM,18
RND-000,StartMonth,1
RND-000,ExitMonth,20
RND-000,BidOverride,
RND-000,Yield,0.1825
RND-000,CutoffDt,2026-07-01
RND-000,AnchorDt,2026-07-31
RND-000,MinMonthsJ2,0
RND-000,HurdleYTM,0.1
RND-000,HurdleCY,0.09
RND-000,HurdleMOIC,1.3
RND-000,RelColl,4687318.2
RND-001,LoanNo,000005100324610
RND-001,UPB,50242.4
RND-001,IntBal,2040.71
RND-001,CRate,0.0848
RND-001,DRate,0.1348
RND-001,CPmt,541.38
RND-001,MatDt,2030-05-04
RND-001,T3,460.98
RND-001,T6,2764.68
RND-001,T12,909.46
RND-001,T24,1818.92
RND-001,PmtSel,Term PMT
RND-001,UserPmt,516.83
RND-001,TermMonths,0
RND-001,MTrailSel,3M
RND-001,TrailPct,1.114
RND-001,RateSel,Contractual
RND-001,UserRate,0.0619
RND-001,LegalInit,5000
RND-001,LegalStartM,0
RND-001,HoldCost,250
RND-001,LegalEndM,0
RND-001,AddBack,"Yes, Initial Only"
RND-001,ExitType,DPO
RND-001,DPOPct,0.42
RND-001,UserExit,48815.16
RND-001,ValCapPct,0.729
RND-001,YTMTgt,0.1852
RND-001,AddAccrued,Yes
RND-001,LiqAcrM,18
RND-001,StartMonth,6
RND-001,ExitMonth,41
RND-001,BidOverride,
RND-001,Yield,0.1157
RND-001,CutoffDt,2026-07-01
RND-001,AnchorDt,2026-07-31
RND-001,MinMonthsJ2,0
RND-001,HurdleYTM,0.1
RND-001,HurdleCY,0.09
RND-001,HurdleMOIC,1.3
RND-001,RelColl,64379.11
RND-002,LoanNo,000005100324610
RND-002,UPB,2889437.97
RND-002,IntBal,14140.47
RND-002,CRate,0.10924
RND-002,DRate,0.15924
RND-002,CPmt,29979.93
RND-002,MatDt,2031-05-21
RND-002,T3,64621.44
RND-002,T6,87383.14
RND-002,T12,265932.84
RND-002,T24,531865.68
RND-002,PmtSel,Current PMT
RND-002,UserPmt,30602.81
RND-002,TermMonths,120
RND-002,MTrailSel,6M
RND-002,TrailPct,0.959
RND-002,RateSel,User Enter
RND-002,UserRate,0.1458
RND-002,LegalInit,0
RND-002,LegalStartM,5
RND-002,HoldCost,1000
RND-002,LegalEndM,24
RND-002,AddBack,No
RND-002,ExitType,DPO
RND-002,DPOPct,0.192
RND-002,UserExit,2770892.95
RND-002,ValCapPct,0.741
RND-002,YTMTgt,0.1369
RND-002,AddAccrued,No
RND-002,LiqAcrM,18
RND-002,StartMonth,4
RND-002,ExitMonth,59
RND-002,BidOverride,
RND-002,Yield,0.2477
RND-002,CutoffDt,2026-07-01
RND-002,AnchorDt,2026-07-31
RND-002,MinMonthsJ2,0
RND-002,HurdleYTM,0.1
RND-002,HurdleCY,0.09
RND-002,HurdleMOIC,1.3
RND-002,RelColl,7140849.66
RND-003,LoanNo,000005100324610
RND-003,UPB,161301.3
RND-003,IntBal,4585.18
RND-003,CRate,0.09843
RND-003,DRate,0.14843
RND-003,CPmt,1862.13
RND-003,MatDt,2028-09-26
RND-003,T3,539.32
RND-003,T6,6538.05
RND-003,T12,8532.66
RND-003,T24,17065.32
RND-003,PmtSel,Interest PMT
RND-003,UserPmt,1644.43
RND-003,TermMonths,60
RND-003,MTrailSel,3M
RND-003,TrailPct,0.807
RND-003,RateSel,Default
RND-003,UserRate,0.0882
RND-003,LegalInit,25000
RND-003,LegalStartM,0
RND-003,HoldCost,1000
RND-003,LegalEndM,0
RND-003,AddBack,No
RND-003,ExitType,Liquidation
RND-003,DPOPct,0.193
RND-003,UserExit,65354.95
RND-003,ValCapPct,0.333
RND-003,YTMTgt,0.1515
RND-003,AddAccrued,No
RND-003,LiqAcrM,0
RND-003,StartMonth,2
RND-003,ExitMonth,22
RND-003,BidOverride,
RND-003,Yield,0.0837
RND-003,CutoffDt,2026-07-01
RND-003,AnchorDt,2026-07-31
RND-003,MinMonthsJ2,0
RND-003,HurdleYTM,0.1
RND-003,HurdleCY,0.09
RND-003,HurdleMOIC,1.3
RND-003,RelColl,88923.87
RND-004,LoanNo,000005100324610
RND-004,UPB,3492190.27
RND-004,IntBal,140960.85
RND-004,CRate,0.06513
RND-004,DRate,0.11513
RND-004,CPmt,20393.32
RND-004,MatDt,2032-02-08
RND-004,T3,13571.31
RND-004,T6,87111.66
RND-004,T12,51431.73
RND-004,T24,102863.46
RND-004,PmtSel,% of M Trail PMT
RND-004,UserPmt,28290.21
RND-004,TermMonths,60
RND-004,MTrailSel,6M
RND-004,TrailPct,0.939
RND-004,RateSel,User Enter
RND-004,UserRate,0.0672
RND-004,LegalInit,5000
RND-004,LegalStartM,6
RND-004,HoldCost,1000
RND-004,LegalEndM,16
RND-004,AddBack,No
RND-004,ExitType,YTM Sell Solve
RND-004,DPOPct,0.044
RND-004,UserExit,2823069.47
RND-004,ValCapPct,0.938
RND-004,YTMTgt,0.1363
RND-004,AddAccrued,No
RND-004,LiqAcrM,18
RND-004,StartMonth,6
RND-004,ExitMonth,11
RND-004,BidOverride,
RND-004,Yield,0.2207
RND-004,CutoffDt,2026-07-01
RND-004,AnchorDt,2026-07-31
RND-004,MinMonthsJ2,0
RND-004,HurdleYTM,0.1
RND-004,HurdleCY,0.09
RND-004,HurdleMOIC,1.3
RND-004,RelColl,2156979.36
RND-005,LoanNo,000005100324610
RND-005,UPB,156679.58
RND-005,IntBal,5169.86
RND-005,CRate,0.06658
RND-005,DRate,0.11658
RND-005,CPmt,1322.3
RND-005,MatDt,2034-03-25
RND-005,T3,197.52
RND-005,T6,6890.69
RND-005,T12,14721.38
RND-005,T24,29442.76
RND-005,PmtSel,User PMT
RND-005,UserPmt,827.95
RND-005,TermMonths,60
RND-005,MTrailSel,3M
RND-005,TrailPct,0.613
RND-005,RateSel,Default
RND-005,UserRate,0.0619
RND-005,LegalInit,5000
RND-005,LegalStartM,2
RND-005,HoldCost,0
RND-005,LegalEndM,21
RND-005,AddBack,"Yes, Both"
RND-005,ExitType,Liquidation
RND-005,DPOPct,0.137
RND-005,UserExit,158109.5
RND-005,ValCapPct,0.411
RND-005,YTMTgt,0.1803
RND-005,AddAccrued,Yes
RND-005,LiqAcrM,0
RND-005,StartMonth,3
RND-005,ExitMonth,5
RND-005,BidOverride,
RND-005,Yield,0.1492
RND-005,CutoffDt,2026-07-01
RND-005,AnchorDt,2026-07-31
RND-005,MinMonthsJ2,0
RND-005,HurdleYTM,0.1
RND-005,HurdleCY,0.09
RND-005,HurdleMOIC,1.3
RND-005,RelColl,307789.29
RND-006,LoanNo,000005100324610
RND-006,UPB,984030.84
RND-006,IntBal,48645.87
RND-006,CRate,0.12708
RND-006,DRate,0.17708
RND-006,CPmt,12524.84
RND-006,MatDt,2028-12-25
RND-006,T3,30529.9
RND-006,T6,64240.31
RND-006,T12,29928.05
RND-006,T24,59856.1
RND-006,PmtSel,User PMT
RND-006,UserPmt,17175.61
RND-006,TermMonths,60
RND-006,MTrailSel,3M
RND-006,TrailPct,0.774
RND-006,RateSel,Default
RND-006,UserRate,0.0539
RND-006,LegalInit,0
RND-006,LegalStartM,0
RND-006,HoldCost,250
RND-006,LegalEndM,0
RND-006,AddBack,"Yes, Both"
RND-006,ExitType,IRR Solve
RND-006,DPOPct,0.068
RND-006,UserExit,1032338.36
RND-006,ValCapPct,0.969
RND-006,YTMTgt,0.0906
RND-006,AddAccrued,No
RND-006,LiqAcrM,6
RND-006,StartMonth,5
RND-006,ExitMonth,22
RND-006,BidOverride,
RND-006,Yield,0.2453
RND-006,CutoffDt,2026-07-01
RND-006,AnchorDt,2026-07-31
RND-006,MinMonthsJ2,0
RND-006,HurdleYTM,0.1
RND-006,HurdleCY,0.09
RND-006,HurdleMOIC,1.3
RND-006,RelColl,1330054.97
RND-007,LoanNo,000005100324610
RND-007,UPB,332474.07
RND-007,IntBal,9186.47
RND-007,CRate,0.06352
RND-007,DRate,0.11352
RND-007,CPmt,1696.52
RND-007,MatDt,2031-12-11
RND-007,T3,2139.17
RND-007,T6,3514.03
RND-007,T12,1377.45
RND-007,T24,2754.9
RND-007,PmtSel,User PMT
RND-007,UserPmt,1816.05
RND-007,TermMonths,240
RND-007,MTrailSel,3M
RND-007,TrailPct,0.937
RND-007,RateSel,Default
RND-007,UserRate,0.038
RND-007,LegalInit,5000
RND-007,LegalStartM,8
RND-007,HoldCost,250
RND-007,LegalEndM,15
RND-007,AddBack,No
RND-007,ExitType,User Enter
RND-007,DPOPct,0.36
RND-007,UserExit,228594.51
RND-007,ValCapPct,0.542
RND-007,YTMTgt,0.1904
RND-007,AddAccrued,No
RND-007,LiqAcrM,18
RND-007,StartMonth,5
RND-007,ExitMonth,51
RND-007,BidOverride,
RND-007,Yield,0.248
RND-007,CutoffDt,2026-07-01
RND-007,AnchorDt,2026-07-31
RND-007,MinMonthsJ2,0
RND-007,HurdleYTM,0.1
RND-007,HurdleCY,0.09
RND-007,HurdleMOIC,1.3
RND-007,RelColl,767987.15
RND-008,LoanNo,000005100324610
RND-008,UPB,345872.21
RND-008,IntBal,19832.51
RND-008,CRate,0.07413
RND-008,DRate,0.12413
RND-008,CPmt,3373.71
RND-008,MatDt,2034-02-19
RND-008,T3,5104.71
RND-008,T6,17432.89
RND-008,T12,37791.69
RND-008,T24,75583.38
RND-008,PmtSel,Term PMT
RND-008,UserPmt,3660.59
RND-008,TermMonths,0
RND-008,MTrailSel,12M
RND-008,TrailPct,1.054
RND-008,RateSel,Contractual
RND-008,UserRate,0.0347
RND-008,LegalInit,25000
RND-008,LegalStartM,3
RND-008,HoldCost,250
RND-008,LegalEndM,25
RND-008,AddBack,"Yes, Initial Only"
RND-008,ExitType,PIF
RND-008,DPOPct,0.106
RND-008,UserExit,320350.1
RND-008,ValCapPct,0.82
RND-008,YTMTgt,0.1523
RND-008,AddAccrued,Yes
RND-008,LiqAcrM,6
RND-008,StartMonth,4
RND-008,ExitMonth,15
RND-008,BidOverride,
RND-008,Yield,0.0989
RND-008,CutoffDt,2026-07-01
RND-008,AnchorDt,2026-07-31
RND-008,MinMonthsJ2,0
RND-008,HurdleYTM,0.1
RND-008,HurdleCY,0.09
RND-008,HurdleMOIC,1.3
RND-008,RelColl,576305.43
RND-009,LoanNo,000005100324610
RND-009,UPB,47619.56
RND-009,IntBal,1403.67
RND-009,CRate,0.07677
RND-009,DRate,0.12677
RND-009,CPmt,403.58
RND-009,MatDt,2032-06-05
RND-009,T3,411.17
RND-009,T6,1502.93
RND-009,T12,2678.43
RND-009,T24,5356.86
RND-009,PmtSel,Term PMT
RND-009,UserPmt,582.08
RND-009,TermMonths,240
RND-009,MTrailSel,12M
RND-009,TrailPct,0.814
RND-009,RateSel,Contractual
RND-009,UserRate,0.0942
RND-009,LegalInit,0
RND-009,LegalStartM,0
RND-009,HoldCost,1000
RND-009,LegalEndM,0
RND-009,AddBack,No
RND-009,ExitType,IRR Solve
RND-009,DPOPct,0.112
RND-009,UserExit,49655.03
RND-009,ValCapPct,0.784
RND-009,YTMTgt,0.1338
RND-009,AddAccrued,Yes
RND-009,LiqAcrM,6
RND-009,StartMonth,4
RND-009,ExitMonth,34
RND-009,BidOverride,
RND-009,Yield,0.1461
RND-009,CutoffDt,2026-07-01
RND-009,AnchorDt,2026-07-31
RND-009,MinMonthsJ2,0
RND-009,HurdleYTM,0.1
RND-009,HurdleCY,0.09
RND-009,HurdleMOIC,1.3
RND-009,RelColl,107727.73
RND-010,LoanNo,000005100324610
RND-010,UPB,2811043.24
RND-010,IntBal,65321.94
RND-010,CRate,0.06875
RND-010,DRate,0.11875
RND-010,CPmt,19103.63
RND-010,MatDt,2028-12-08
RND-010,T3,6752.01
RND-010,T6,31533.74
RND-010,T12,103623.37
RND-010,T24,207246.74
RND-010,PmtSel,% of M Trail PMT
RND-010,UserPmt,20576.72
RND-010,TermMonths,120
RND-010,MTrailSel,6M
RND-010,TrailPct,0.557
RND-010,RateSel,Default
RND-010,UserRate,0.1007
RND-010,LegalInit,0
RND-010,LegalStartM,0
RND-010,HoldCost,250
RND-010,LegalEndM,0
RND-010,AddBack,"Yes, Both"
RND-010,ExitType,Value Cap
RND-010,DPOPct,0.204
RND-010,UserExit,1561669.47
RND-010,ValCapPct,0.765
RND-010,YTMTgt,0.1706
RND-010,AddAccrued,No
RND-010,LiqAcrM,0
RND-010,StartMonth,3
RND-010,ExitMonth,13
RND-010,BidOverride,
RND-010,Yield,0.1314
RND-010,CutoffDt,2026-07-01
RND-010,AnchorDt,2026-07-31
RND-010,MinMonthsJ2,0
RND-010,HurdleYTM,0.1
RND-010,HurdleCY,0.09
RND-010,HurdleMOIC,1.3
RND-010,RelColl,5413908.98
RND-011,LoanNo,000005100324610
RND-011,UPB,347342.53
RND-011,IntBal,12343.72
RND-011,CRate,0.1119
RND-011,DRate,0.1619
RND-011,CPmt,4984.29
RND-011,MatDt,2027-11-22
RND-011,T3,13480.61
RND-011,T6,20947.71
RND-011,T12,51905.35
RND-011,T24,103810.7
RND-011,PmtSel,Current PMT
RND-011,UserPmt,6384.33
RND-011,TermMonths,0
RND-011,MTrailSel,3M
RND-011,TrailPct,0.912
RND-011,RateSel,User Enter
RND-011,UserRate,0.0561
RND-011,LegalInit,25000
RND-011,LegalStartM,0
RND-011,HoldCost,0
RND-011,LegalEndM,0
RND-011,AddBack,"Yes, Initial Only"
RND-011,ExitType,IRR Solve
RND-011,DPOPct,0.32
RND-011,UserExit,216998.83
RND-011,ValCapPct,0.548
RND-011,YTMTgt,0.134
RND-011,AddAccrued,No
RND-011,LiqAcrM,6
RND-011,StartMonth,3
RND-011,ExitMonth,56
RND-011,BidOverride,
RND-011,Yield,0.2042
RND-011,CutoffDt,2026-07-01
RND-011,AnchorDt,2026-07-31
RND-011,MinMonthsJ2,0
RND-011,HurdleYTM,0.1
RND-011,HurdleCY,0.09
RND-011,HurdleMOIC,1.3
RND-011,RelColl,12318.8
RND-012,LoanNo,000005100324610
RND-012,UPB,196068.11
RND-012,IntBal,500.46
RND-012,CRate,0.05225
RND-012,DRate,0.10225
RND-012,CPmt,1335.16
RND-012,MatDt,2031-01-12
RND-012,T3,3445.25
RND-012,T6,561.61
RND-012,T12,13300.29
RND-012,T24,26600.58
RND-012,PmtSel,% of M Trail PMT
RND-012,UserPmt,1391.68
RND-012,TermMonths,60
RND-012,MTrailSel,3M
RND-012,TrailPct,0.781
RND-012,RateSel,Default
RND-012,UserRate,0.1224
RND-012,LegalInit,0
RND-012,LegalStartM,0
RND-012,HoldCost,250
RND-012,LegalEndM,0
RND-012,AddBack,"Yes, Initial Only"
RND-012,ExitType,Value Cap
RND-012,DPOPct,0.478
RND-012,UserExit,120013.63
RND-012,ValCapPct,0.31
RND-012,YTMTgt,0.1553
RND-012,AddAccrued,Yes
RND-012,LiqAcrM,6
RND-012,StartMonth,2
RND-012,ExitMonth,7
RND-012,BidOverride,
RND-012,Yield,0.1717
RND-012,CutoffDt,2026-07-01
RND-012,AnchorDt,2026-07-31
RND-012,MinMonthsJ2,0
RND-012,HurdleYTM,0.1
RND-012,HurdleCY,0.09
RND-012,HurdleMOIC,1.3
RND-012,RelColl,380177.1
RND-013,LoanNo,000005100324610
RND-013,UPB,285972.5
RND-013,IntBal,15898.66
RND-013,CRate,0.10943
RND-013,DRate,0.15943
RND-013,CPmt,3818.34
RND-013,MatDt,2034-01-27
RND-013,T3,8764.06
RND-013,T6,11886.86
RND-013,T12,41158.78
RND-013,T24,82317.56
RND-013,PmtSel,Interest PMT
RND-013,UserPmt,5290.84
RND-013,TermMonths,240
RND-013,MTrailSel,6M
RND-013,TrailPct,0.891
RND-013,RateSel,Default
RND-013,UserRate,0.1494
RND-013,LegalInit,0
RND-013,LegalStartM,4
RND-013,HoldCost,250
RND-013,LegalEndM,24
RND-013,AddBack,No
RND-013,ExitType,Liquidation
RND-013,DPOPct,0.385
RND-013,UserExit,89693.83
RND-013,ValCapPct,0.446
RND-013,YTMTgt,0.1841
RND-013,AddAccrued,Yes
RND-013,LiqAcrM,6
RND-013,StartMonth,3
RND-013,ExitMonth,30
RND-013,BidOverride,
RND-013,Yield,0.1706
RND-013,CutoffDt,2026-07-01
RND-013,AnchorDt,2026-07-31
RND-013,MinMonthsJ2,0
RND-013,HurdleYTM,0.1
RND-013,HurdleCY,0.09
RND-013,HurdleMOIC,1.3
RND-013,RelColl,594879.87
RND-014,LoanNo,000005100324610
RND-014,UPB,1107258.06
RND-014,IntBal,2600.28
RND-014,CRate,0.07111
RND-014,DRate,0.12111
RND-014,CPmt,7622.34
RND-014,MatDt,2028-01-15
RND-014,T3,15138.91
RND-014,T6,11485.91
RND-014,T12,73173.93
RND-014,T24,146347.86
RND-014,PmtSel,Term PMT
RND-014,UserPmt,7851.92
RND-014,TermMonths,0
RND-014,MTrailSel,6M
RND-014,TrailPct,1.032
RND-014,RateSel,Contractual
RND-014,UserRate,0.1069
RND-014,LegalInit,25000
RND-014,LegalStartM,0
RND-014,HoldCost,1000
RND-014,LegalEndM,0
RND-014,AddBack,No
RND-014,ExitType,Value Cap
RND-014,DPOPct,0.045
RND-014,UserExit,512935.51
RND-014,ValCapPct,0.625
RND-014,YTMTgt,0.0911
RND-014,AddAccrued,No
RND-014,LiqAcrM,6
RND-014,StartMonth,4
RND-014,ExitMonth,12
RND-014,BidOverride,
RND-014,Yield,0.2238
RND-014,CutoffDt,2026-07-01
RND-014,AnchorDt,2026-07-31
RND-014,MinMonthsJ2,0
RND-014,HurdleYTM,0.1
RND-014,HurdleCY,0.09
RND-014,HurdleMOIC,1.3
RND-014,RelColl,89090.48
RND-015,LoanNo,000005100324610
RND-015,UPB,36909.14
RND-015,IntBal,1382.88
RND-015,CRate,0.06374
RND-015,DRate,0.11374
RND-015,CPmt,297.27
RND-015,MatDt,2028-04-06
RND-015,T3,817.78
RND-015,T6,568.78
RND-015,T12,3139.02
RND-015,T24,6278.04
RND-015,PmtSel,Current PMT
RND-015,UserPmt,392.9
RND-015,TermMonths,120
RND-015,MTrailSel,6M
RND-015,TrailPct,1.084
RND-015,RateSel,Contractual
RND-015,UserRate,0.0473
RND-015,LegalInit,25000
RND-015,LegalStartM,0
RND-015,HoldCost,1000
RND-015,LegalEndM,0
RND-015,AddBack,"Yes, Initial Only"
RND-015,ExitType,User Enter
RND-015,DPOPct,0.238
RND-015,UserExit,21730.64
RND-015,ValCapPct,0.412
RND-015,YTMTgt,0.1438
RND-015,AddAccrued,Yes
RND-015,LiqAcrM,6
RND-015,StartMonth,5
RND-015,ExitMonth,18
RND-015,BidOverride,
RND-015,Yield,0.0832
RND-015,CutoffDt,2026-07-01
RND-015,AnchorDt,2026-07-31
RND-015,MinMonthsJ2,0
RND-015,HurdleYTM,0.1
RND-015,HurdleCY,0.09
RND-015,HurdleMOIC,1.3
RND-015,RelColl,21111.61
RND-016,LoanNo,000005100324610
RND-016,UPB,1224908.1
RND-016,IntBal,51479.93
RND-016,CRate,0.09977
RND-016,DRate,0.14977
RND-016,CPmt,11515.96
RND-016,MatDt,2034-11-27
RND-016,T3,13756.72
RND-016,T6,44117.8
RND-016,T12,78687.87
RND-016,T24,157375.74
RND-016,PmtSel,Term PMT
RND-016,UserPmt,9485.64
RND-016,TermMonths,240
RND-016,MTrailSel,6M
RND-016,TrailPct,1.006
RND-016,RateSel,Contractual
RND-016,UserRate,0.1275
RND-016,LegalInit,25000
RND-016,LegalStartM,0
RND-016,HoldCost,1000
RND-016,LegalEndM,0
RND-016,AddBack,"Yes, Both"
RND-016,ExitType,Liquidation
RND-016,DPOPct,0.044
RND-016,UserExit,648654.18
RND-016,ValCapPct,0.394
RND-016,YTMTgt,0.1843
RND-016,AddAccrued,Yes
RND-016,LiqAcrM,0
RND-016,StartMonth,4
RND-016,ExitMonth,45
RND-016,BidOverride,
RND-016,Yield,0.2139
RND-016,CutoffDt,2026-07-01
RND-016,AnchorDt,2026-07-31
RND-016,MinMonthsJ2,0
RND-016,HurdleYTM,0.1
RND-016,HurdleCY,0.09
RND-016,HurdleMOIC,1.3
RND-016,RelColl,598208.62
RND-017,LoanNo,000005100324610
RND-017,UPB,3422764.35
RND-017,IntBal,66859.74
RND-017,CRate,0.13991
RND-017,DRate,0.18991
RND-017,CPmt,42286.52
RND-017,MatDt,2031-12-01
RND-017,T3,28376.17
RND-017,T6,167150.89
RND-017,T12,128421.28
RND-017,T24,256842.56
RND-017,PmtSel,User PMT
RND-017,UserPmt,32478.33
RND-017,TermMonths,240
RND-017,MTrailSel,3M
RND-017,TrailPct,0.779
RND-017,RateSel,Default
RND-017,UserRate,0.1195
RND-017,LegalInit,25000
RND-017,LegalStartM,0
RND-017,HoldCost,1000
RND-017,LegalEndM,0
RND-017,AddBack,No
RND-017,ExitType,User Enter
RND-017,DPOPct,0.238
RND-017,UserExit,1775320.18
RND-017,ValCapPct,0.939
RND-017,YTMTgt,0.1006
RND-017,AddAccrued,Yes
RND-017,LiqAcrM,6
RND-017,StartMonth,3
RND-017,ExitMonth,23
RND-017,BidOverride,
RND-017,Yield,0.2044
RND-017,CutoffDt,2026-07-01
RND-017,AnchorDt,2026-07-31
RND-017,MinMonthsJ2,0
RND-017,HurdleYTM,0.1
RND-017,HurdleCY,0.09
RND-017,HurdleMOIC,1.3
RND-017,RelColl,6850794.76
RND-018,LoanNo,000005100324610
RND-018,UPB,38333.14
RND-018,IntBal,1351.64
RND-018,CRate,0.10199
RND-018,DRate,0.15199
RND-018,CPmt,512.04
RND-018,MatDt,2028-09-27
RND-018,T3,1077.41
RND-018,T6,1888.83
RND-018,T12,2328.4
RND-018,T24,4656.8
RND-018,PmtSel,User PMT
RND-018,UserPmt,558.32
RND-018,TermMonths,240
RND-018,MTrailSel,12M
RND-018,TrailPct,1.118
RND-018,RateSel,Default
RND-018,UserRate,0.1431
RND-018,LegalInit,0
RND-018,LegalStartM,0
RND-018,HoldCost,0
RND-018,LegalEndM,0
RND-018,AddBack,"Yes, Both"
RND-018,ExitType,PIF
RND-018,DPOPct,0.09
RND-018,UserExit,24879.2
RND-018,ValCapPct,0.582
RND-018,YTMTgt,0.1279
RND-018,AddAccrued,Yes
RND-018,LiqAcrM,0
RND-018,StartMonth,4
RND-018,ExitMonth,51
RND-018,BidOverride,
RND-018,Yield,0.2224
RND-018,CutoffDt,2026-07-01
RND-018,AnchorDt,2026-07-31
RND-018,MinMonthsJ2,0
RND-018,HurdleYTM,0.1
RND-018,HurdleCY,0.09
RND-018,HurdleMOIC,1.3
RND-018,RelColl,57340.12
RND-019,LoanNo,000005100324610
RND-019,UPB,30131.59
RND-019,IntBal,1305.49
RND-019,CRate,0.05294
RND-019,DRate,0.10294
RND-019,CPmt,122.39
RND-019,MatDt,2035-08-26
RND-019,T3,118.26
RND-019,T6,528.95
RND-019,T12,1118.91
RND-019,T24,2237.82
RND-019,PmtSel,Term PMT
RND-019,UserPmt,148.96
RND-019,TermMonths,0
RND-019,MTrailSel,12M
RND-019,TrailPct,0.731
RND-019,RateSel,User Enter
RND-019,UserRate,0.142
RND-019,LegalInit,5000
RND-019,LegalStartM,5
RND-019,HoldCost,0
RND-019,LegalEndM,7
RND-019,AddBack,No
RND-019,ExitType,Value Cap
RND-019,DPOPct,0.082
RND-019,UserExit,20133.93
RND-019,ValCapPct,0.663
RND-019,YTMTgt,0.1841
RND-019,AddAccrued,Yes
RND-019,LiqAcrM,6
RND-019,StartMonth,1
RND-019,ExitMonth,37
RND-019,BidOverride,
RND-019,Yield,0.0839
RND-019,CutoffDt,2026-07-01
RND-019,AnchorDt,2026-07-31
