case_id,field,expected,tol
OPT-HURDLE-LOW,UseMTM,59.0,0.0
OPT-HURDLE-LOW,BalAtExit,896995.9530129714,0.005
OPT-HURDLE-LOW,YtmIRR,0.10855054205389866,1e-06
OPT-HURDLE-LOW,YtmXIRR,0.11399946893819307,1e-06
OPT-HURDLE-LOW,SellYTM,0.15000000000177283,1e-06
OPT-HURDLE-LOW,MinHYTM,1.0,0.0
OPT-HURDLE-LOW,MinHCY,1.0,0.0
OPT-HURDLE-LOW,MinHMOIC,1.0,0.0
OPT-HURDLE-LOW,MinHAll,1.0,0.0
OPT-HURDLE-LOW,Net01,7500.0,0.005
OPT-HURDLE-LOW,Net02,7500.0,0.005
OPT-HURDLE-LOW,Net12,7500.0,0.005
OPT-HURDLE-LOW,Net23,7500.0,0.005
OPT-HURDLE-LOW,Net24,969956.9866081129,0.005
OPT-HURDLE-LOW,Net25,0.0,0.005
OPT-HURDLE-LOW,Net36,0.0,0.005
OPT-HURDLE-LOW,Net60,0.0,0.005
OPT-HURDLE-LOW,Opt06_Bid,963024.7586320802,0.005
OPT-HURDLE-LOW,Opt12_Bid,929015.8358487263,0.005
OPT-HURDLE-LOW,Opt24_Bid,869014.5129561055,0.005
OPT-HURDLE-LOW,Opt36_Bid,818389.8424087621,0.005
OPT-HURDLE-LOW,Opt60_Bid,739957.248572423,0.005
TRAIL-ZERO,PmtPull,7500.0,0.005
TRAIL-ZERO,ExitVal,969956.9866081129,0.005
TRAIL-ZERO,BidNPV,869014.5129561055,0.005
TRAIL-ZERO,BidPct,0.8690145129561055,1e-09
TRAIL-ZERO,CY12,0.10356558913366037,1e-09
TRAIL-ZERO,MOIC,1.3146581208659505,1.3146581208659506e-09
TRAIL-ZERO,ImpDPO,0.0,1e-09
TRAIL-ZERO,BidMwVx,0.3476058051824422,1e-09
TRAIL-ZERO,F12P12,,1e-09
TRAIL-ZERO,MTM,59.0,0.0
TRAIL-ZERO,MTA,271.0,0.0
TRAIL-ZERO,UseMTM,59.0,0.0
TRAIL-ZERO,BalAtExit,896995.9530129714,0.005
TRAIL-ZERO,YtmIRR,0.10855054205389866,1e-06
TRAIL-ZERO,YtmXIRR,0.11399946893819307,1e-06
TRAIL-ZERO,SellYTM,0.15000000000177283,1e-06
TRAIL-ZERO,MinHYTM,18.0,0.0
TRAIL-ZERO,MinHCY,1.0,0.0
TRAIL-ZERO,MinHMOIC,23.0,0.0
TRAIL-ZERO,MinHAll,23.0,0.0
TRAIL-ZERO,Net01,7500.0,0.005
TRAIL-ZERO,Net02,7500.0,0.005
TRAIL-ZERO,Net12,7500.0,0.005
TRAIL-ZERO,Net23,7500.0,0.005
TRAIL-ZERO,Net24,969956.9866081129,0.005
TRAIL-ZERO,Net25,0.0,0.005
TRAIL-ZERO,Net36,0.0,0.005
TRAIL-ZERO,Net60,0.0,0.005
TRAIL-ZERO,Opt06_Bid,963024.7586320802,0.005
TRAIL-ZERO,Opt12_Bid,929015.8358487263,0.005
TRAIL-ZERO,Opt24_Bid,869014.5129561055,0.005
TRAIL-ZERO,Opt36_Bid,818389.8424087621,0.005
TRAIL-ZERO,Opt60_Bid,739957.248572423,0.005
REL-NOCOLL,PmtPull,7500.0,0.005
REL-NOCOLL,ExitVal,969956.9866081129,0.005
REL-NOCOLL,BidNPV,869014.5129561055,0.005
REL-NOCOLL,BidPct,0.8690145129561055,1e-09
REL-NOCOLL,CY12,0.10356558913366037,1e-09
REL-NOCOLL,MOIC,1.3146581208659505,1.3146581208659506e-09
REL-NOCOLL,ImpDPO,0.0,1e-09
REL-NOCOLL,BidMwVx,,1e-09
REL-NOCOLL,F12P12,1.0227272727272727,1.0227272727272727e-09
REL-NOCOLL,MTM,59.0,0.0
REL-NOCOLL,MTA,271.0,0.0
REL-NOCOLL,UseMTM,59.0,0.0
REL-NOCOLL,BalAtExit,896995.9530129714,0.005
REL-NOCOLL,YtmIRR,0.10855054205389866,1e-06
REL-NOCOLL,YtmXIRR,0.11399946893819307,1e-06
REL-NOCOLL,SellYTM,0.15000000000177283,1e-06
REL-NOCOLL,MinHYTM,18.0,0.0
REL-NOCOLL,MinHCY,1.0,0.0
REL-NOCOLL,MinHMOIC,23.0,0.0
REL-NOCOLL,MinHAll,23.0,0.0
REL-NOCOLL,Net01,7500.0,0.005
REL-NOCOLL,Net02,7500.0,0.005
REL-NOCOLL,Net12,7500.0,0.005
REL-NOCOLL,Net23,7500.0,0.005
REL-NOCOLL,Net24,969956.9866081129,0.005
REL-NOCOLL,Net25,0.0,0.005
REL-NOCOLL,Net36,0.0,0.005
REL-NOCOLL,Net60,0.0,0.005
REL-NOCOLL,Opt06_Bid,963024.7586320802,0.005
REL-NOCOLL,Opt12_Bid,929015.8358487263,0.005
REL-NOCOLL,Opt24_Bid,869014.5129561055,0.005
REL-NOCOLL,Opt36_Bid,818389.8424087621,0.005
REL-NOCOLL,Opt60_Bid,739957.248572423,0.005
REL-LOAN-HYPHEN,PmtPull,7500.0,0.005
REL-LOAN-HYPHEN,ExitVal,969956.9866081129,0.005
REL-LOAN-HYPHEN,BidNPV,869014.5129561055,0.005
REL-LOAN-HYPHEN,BidPct,0.8690145129561055,1e-09
REL-LOAN-HYPHEN,CY12,0.10356558913366037,1e-09
REL-LOAN-HYPHEN,MOIC,1.3146581208659505,1.3146581208659506e-09
REL-LOAN-HYPHEN,ImpDPO,0.0,1e-09
REL-LOAN-HYPHEN,BidMwVx,0.3476058051824422,1e-09
REL-LOAN-HYPHEN,F12P12,1.0227272727272727,1.0227272727272727e-09
REL-LOAN-HYPHEN,MTM,59.0,0.0
REL-LOAN-HYPHEN,MTA,271.0,0.0
REL-LOAN-HYPHEN,UseMTM,59.0,0.0
REL-LOAN-HYPHEN,BalAtExit,896995.9530129714,0.005
REL-LOAN-HYPHEN,YtmIRR,0.10855054205389866,1e-06
REL-LOAN-HYPHEN,YtmXIRR,0.11399946893819307,1e-06
REL-LOAN-HYPHEN,SellYTM,0.15000000000177283,1e-06
REL-LOAN-HYPHEN,MinHYTM,18.0,0.0
REL-LOAN-HYPHEN,MinHCY,1.0,0.0
REL-LOAN-HYPHEN,MinHMOIC,23.0,0.0
REL-LOAN-HYPHEN,MinHAll,23.0,0.0
REL-LOAN-HYPHEN,Net01,7500.0,0.005
REL-LOAN-HYPHEN,Net02,7500.0,0.005
REL-LOAN-HYPHEN,Net12,7500.0,0.005
REL-LOAN-HYPHEN,Net23,7500.0,0.005
REL-LOAN-HYPHEN,Net24,969956.9866081129,0.005
REL-LOAN-HYPHEN,Net25,0.0,0.005
REL-LOAN-HYPHEN,Net36,0.0,0.005
REL-LOAN-HYPHEN,Net60,0.0,0.005
REL-LOAN-HYPHEN,Opt06_Bid,963024.7586320802,0.005
REL-LOAN-HYPHEN,Opt12_Bid,929015.8358487263,0.005
REL-LOAN-HYPHEN,Opt24_Bid,869014.5129561055,0.005
REL-LOAN-HYPHEN,Opt36_Bid,818389.8424087621,0.005
REL-LOAN-HYPHEN,Opt60_Bid,739957.248572423,0.005
REL-TINY,PmtPull,350.0,0.005
REL-TINY,ExitVal,20228.06031582111,0.005
REL-TINY,BidNPV,21971.920175012205,0.005
REL-TINY,BidPct,0.8788768070004882,1e-09
REL-TINY,CY12,0.19115307021625236,1e-09
REL-TINY,MOIC,1.2870090593165648,1.287009059316565e-09
REL-TINY,ImpDPO,0.0,1e-09
REL-TINY,BidMwVx,0.008788768070004883,1e-09
REL-TINY,F12P12,1.0,1e-09
REL-TINY,MTM,59.0,0.0
REL-TINY,MTA,93.0,0.0
REL-TINY,UseMTM,59.0,0.0
REL-TINY,BalAtExit,10947.30501819825,0.005
REL-TINY,YtmIRR,0.11471436983388161,1e-06
REL-TINY,YtmXIRR,0.12078413742395061,1e-06
REL-TINY,SellYTM,0.15000000000177283,1e-06
REL-TINY,MinHYTM,15.0,0.0
REL-TINY,MinHCY,1.0,0.0
REL-TINY,MinHMOIC,26.0,0.0
REL-TINY,MinHAll,26.0,0.0
REL-TINY,Net01,350.0,0.005
REL-TINY,Net02,350.0,0.005
REL-TINY,Net12,350.0,0.005
REL-TINY,Net23,350.0,0.005
REL-TINY,Net24,20228.06031582111,0.005
REL-TINY,Net25,0.0,0.005
REL-TINY,Net36,0.0,0.005
REL-TINY,Net60,0.0,0.005
REL-TINY,Opt06_Bid,24090.595638353614,0.005
REL-TINY,Opt12_Bid,23288.879609206382,0.005
REL-TINY,Opt24_Bid,21971.920175012205,0.005
REL-TINY,Opt36_Bid,20982.915557362525,0.005
REL-TINY,Opt60_Bid,19772.632650214622,0.005
RND-000,PmtPull,12087.46357,0.005
RND-000,ExitVal,2650167.41404797,0.005
RND-000,BidNPV,2155959.5757301045,0.005
RND-000,BidPct,0.9988948271206367,1e-09
RND-000,CY12,0.06635076299682334,1e-09
RND-000,MOIC,1.3348252231971502,1.3348252231971503e-09
RND-000,ImpDPO,-0.0746942583847452,1e-09
RND-000,BidMwVx,0.4599558817513401,1e-09
RND-000,F12P12,0.6282167953142656,1e-09
RND-000,MTM,36.0,0.0
RND-000,MTA,172.0,0.0
RND-000,UseMTM,36.0,0.0
RND-000,BalAtExit,1907033.596306154,0.005
RND-000,YtmIRR,0.09103523758953928,1e-06
RND-000,YtmXIRR,0.09481724452794438,1e-06
RND-000,SellYTM,0.18249999999638858,1e-06
RND-000,MinHYTM,23.0,0.0
RND-000,MinHCY,1.0,0.0
RND-000,MinHMOIC,19.0,0.0
RND-000,MinHAll,,0.0
RND-000,Net01,12087.46357,0.005
RND-000,Net02,12087.46357,0.005
RND-000,Net12,12087.46357,0.005
RND-000,Net23,0.0,0.005
RND-000,Net24,0.0,0.005
RND-000,Net25,0.0,0.005
RND-000,Net36,0.0,0.005
RND-000,Net60,0.0,0.005
RND-000,Opt06_Bid,2406523.3486611815,0.005
RND-000,Opt12_Bid,2293547.9223818635,0.005
RND-000,Opt24_Bid,2092320.972908613,0.005
RND-000,Opt36_Bid,1926922.080671847,0.005
RND-000,Opt60_Bid,1805756.1422020318,0.005
RND-001,PmtPull,0.0,0.005
RND-001,ExitVal,42548.65087051486,0.005
RND-001,BidNPV,28709.651867663877,0.005
RND-001,BidPct,0.5714227797172085,1e-09
RND-001,CY12,0.0,1e-09
RND-001,MOIC,1.4820329785481676,1.4820329785481677e-09
RND-001,ImpDPO,0.3427668655792575,1e-09
RND-001,BidMwVx,0.4459467033275837,1e-09
RND-001,F12P12,0.0,1e-09
RND-001,MTM,46.0,0.0
RND-001,MTA,151.0,0.0
RND-001,UseMTM,46.0,0.0
RND-001,BalAtExit,40155.55408859653,0.005
RND-001,YtmIRR,0.2847661823767787,1e-06
RND-001,YtmXIRR,0.3246442874585369,1e-06
RND-001,SellYTM,0.11570000000187904,1e-06
RND-001,MinHYTM,1.0,0.0
RND-001,MinHCY,1.0,0.0
RND-001,MinHMOIC,28.0,0.0
RND-001,MinHAll,,0.0
RND-001,Net01,0.0,0.005
RND-001,Net02,0.0,0.005
RND-001,Net12,0.0,0.005
RND-001,Net23,0.0,0.005
RND-001,Net24,0.0,0.005
RND-001,Net25,0.0,0.005
RND-001,Net36,0.0,0.005
RND-001,Net60,0.0,0.005
RND-001,Opt06_Bid,32424.93661798691,0.005
RND-001,Opt12_Bid,31739.596617953466,0.005
RND-001,Opt24_Bid,30431.532604925564,0.005
RND-001,Opt36_Bid,29201.032642337253,0.005
RND-001,Opt60_Bid,26947.437557362475,0.005
RND-002,PmtPull,29979.93,0.005
RND-002,ExitVal,2688436.8523427905,0.005
RND-002,BidNPV,1713255.576905555,0.005
RND-002,BidPct,0.5929373098483768,1e-09
RND-002,CY12,0.15340348138524587,1e-09
RND-002,MOIC,2.520542212471574,2.520542212471574e-09
RND-002,ImpDPO,0.19199999999999995,1e-09
RND-002,BidMwVx,0.23992321060930374,1e-09
RND-002,F12P12,0.9882922695820493,1e-09
RND-002,MTM,58.0,0.0
RND-002,MTA,231.0,0.0
RND-002,UseMTM,58.0,0.0
RND-002,BalAtExit,2610180.885367944,0.005
RND-002,YtmIRR,0.2644750600394665,1e-06
RND-002,YtmXIRR,0.2986958014449591,1e-06
RND-002,SellYTM,0.24769999999848483,1e-06
RND-002,MinHYTM,1.0,0.0
RND-002,MinHCY,1.0,0.0
RND-002,MinHMOIC,14.0,0.0
RND-002,MinHAll,14.0,0.0
RND-002,Net01,0.0,0.005
RND-002,Net02,0.0,0.005
RND-002,Net12,28979.93,0.005
RND-002,Net23,28979.93,0.005
RND-002,Net24,28979.93,0.005
RND-002,Net25,29979.93,0.005
RND-002,Net36,29979.93,0.005
RND-002,Net60,0.0,0.005
RND-002,Opt06_Bid,2151676.3789732074,0.005
RND-002,Opt12_Bid,2076780.0669600912,0.005
RND-002,Opt24_Bid,1949030.9942915463,0.005
RND-002,Opt36_Bid,1852047.1988102165,0.005
RND-002,Opt60_Bid,1708339.914246935,0.005
RND-003,PmtPull,1995.16266325,0.005
RND-003,ExitVal,211394.59438233168,0.005
RND-003,BidNPV,218286.3540525454,0.005
RND-003,BidPct,1.3532832906650187,1.3532832906650188e-09
RND-003,CY12,0.10054127932553686,1e-09
RND-003,MOIC,1.1512302211380554,1.1512302211380555e-09
RND-003,ImpDPO,-0.2945448476631711,1e-09
RND-003,BidMwVx,2.4547554447702895,2.4547554447702897e-09
RND-003,F12P12,2.5720923247557037,2.572092324755704e-09
RND-003,MTM,26.0,0.0
RND-003,MTA,151.0,0.0
RND-003,UseMTM,26.0,0.0
RND-003,BalAtExit,145749.90916598492,0.005
RND-003,YtmIRR,-0.06096355292024852,1e-06
RND-003,YtmXIRR,-0.05913444959524734,1e-06
RND-003,SellYTM,0.08369999999890682,1e-06
RND-003,MinHYTM,,0.0
RND-003,MinHCY,1.0,0.0
RND-003,MinHMOIC,43.0,0.0
RND-003,MinHAll,,0.0
RND-003,Net01,0.0,0.005
RND-003,Net02,1995.16266325,0.005
RND-003,Net12,1995.16266325,0.005
RND-003,Net23,0.0,0.005
RND-003,Net24,0.0,0.005
RND-003,Net25,0.0,0.005
RND-003,Net36,0.0,0.005
RND-003,Net60,0.0,0.005
RND-003,Opt06_Bid,174344.65963742646,0.005
RND-003,Opt12_Bid,191055.090202067,0.005
RND-003,Opt24_Bid,223647.85110732584,0.005
RND-003,Opt36_Bid,255297.51243660634,0.005
RND-003,Opt60_Bid,316502.8602427627,0.005
RND-004,PmtPull,13632.97479,0.005
RND-004,ExitVal,2672885.914710981,0.005
RND-004,BidNPV,2237554.266457859,0.005
RND-004,BidPct,0.6407309148300957,1e-09
RND-004,CY12,1.2205517558170096,1.2205517558170098e-09
RND-004,MOIC,1.2205517558170096,1.2205517558170098e-09
RND-004,ImpDPO,0.24534490702544876,1e-09
RND-004,BidMwVx,1.037355436937449,1.037355436937449e-09
RND-004,F12P12,53.100504079115765,5.310050407911577e-08
RND-004,MTM,67.0,0.0
RND-004,MTA,360.0,0.0
RND-004,UseMTM,67.0,0.0
RND-004,BalAtExit,3376252.3530683652,0.005
RND-004,YtmIRR,0.16540135257669067,1e-06
RND-004,YtmXIRR,0.1782402094264534,1e-06
RND-004,SellYTM,0.22070000000035114,1e-06
RND-004,MinHYTM,1.0,0.0
RND-004,MinHCY,1.0,0.0
RND-004,MinHMOIC,15.0,0.0
RND-004,MinHAll,,0.0
RND-004,Net01,0.0,0.005
RND-004,Net02,0.0,0.005
RND-004,Net12,0.0,0.005
RND-004,Net23,0.0,0.005
RND-004,Net24,0.0,0.005
RND-004,Net25,0.0,0.005
RND-004,Net36,0.0,0.005
RND-004,Net60,0.0,0.005
RND-004,Opt06_Bid,2319061.6266097743,0.005
RND-004,Opt12_Bid,2221845.690073689,0.005
RND-004,Opt24_Bid,2052970.4251941005,0.005
RND-004,Opt36_Bid,1908597.3200742884,0.005
RND-004,Opt60_Bid,1671440.6512121721,0.005
RND-005,PmtPull,827.95,0.005
RND-005,ExitVal,174609.47031373062,0.005
RND-005,BidNPV,160855.9025852324,0.005
RND-005,BidPct,1.0266551811361277,1.026655181136128e-09
RND-005,CY12,1.0647129981629526,1.0647129981629527e-09
RND-005,MOIC,1.0647129981629526,1.0647129981629527e-09
RND-005,ImpDPO,-0.09397298559893308,1e-09
RND-005,BidMwVx,0.522616958456327,1e-09
RND-005,F12P12,11.633785033314174,1.1633785033314174e-08
RND-005,MTM,92.0,0.0
RND-005,MTA,193.0,0.0
RND-005,UseMTM,92.0,0.0
RND-005,BalAtExit,102493.41366209745,0.005
RND-005,YtmIRR,0.06148144123621865,1e-06
RND-005,YtmXIRR,0.06318572081814236,1e-06
RND-005,SellYTM,0.14920000000188266,1e-06
RND-005,MinHYTM,,0.0
RND-005,MinHCY,1.0,0.0
RND-005,MinHMOIC,22.0,0.0
RND-005,MinHAll,,0.0
RND-005,Net01,0.0,0.005
RND-005,Net02,-5000.0,0.005
RND-005,Net12,0.0,0.005
RND-005,Net23,0.0,0.005
RND-005,Net24,0.0,0.005
RND-005,Net25,0.0,0.005
RND-005,Net36,0.0,0.005
RND-005,Net60,0.0,0.005
RND-005,Opt06_Bid,161101.777855161,0.005
RND-005,Opt12_Bid,162433.32311094075,0.005
RND-005,Opt24_Bid,164419.2858627795,0.005
RND-005,Opt36_Bid,165620.7312508446,0.005
RND-005,Opt60_Bid,166149.75052904722,0.005
RND-006,PmtPull,17175.61,0.005
RND-006,ExitVal,1459175.6648764042,0.005
RND-006,BidNPV,1160457.0895598812,0.005
RND-006,BidPct,1.1792893498743202,1.1792893498743202e-09
RND-006,CY12,0.11840582580447902,1e-09
RND-006,MOIC,1.5090269606957678,1.5090269606957679e-09
RND-006,ImpDPO,-0.5409518834050466,1e-09
RND-006,BidMwVx,0.8724880668352236,1e-09
RND-006,F12P12,4.591173831906857,4.591173831906857e-09
RND-006,MTM,29.0,0.0
RND-006,MTA,169.0,0.0
RND-006,UseMTM,29.0,0.0
RND-006,BalAtExit,913045.3538246904,0.005
RND-006,YtmIRR,0.045932044467871705,1e-06
RND-006,YtmXIRR,0.04680533319063496,1e-06
RND-006,SellYTM,0.2452999999988144,1e-06
RND-006,MinHYTM,,0.0
RND-006,MinHCY,1.0,0.0
RND-006,MinHMOIC,14.0,0.0
RND-006,MinHAll,,0.0
RND-006,Net01,0.0,0.005
RND-006,Net02,0.0,0.005
RND-006,Net12,17175.61,0.005
RND-006,Net23,0.0,0.005
RND-006,Net24,0.0,0.005
RND-006,Net25,0.0,0.005
RND-006,Net36,0.0,0.005
RND-006,Net60,0.0,0.005
RND-006,Opt06_Bid,1160457.0895598815,0.005
RND-006,Opt12_Bid,1160457.0895598812,0.005
RND-006,Opt24_Bid,1160457.0895598812,0.005
RND-006,Opt36_Bid,1160457.089559881,0.005
RND-006,Opt60_Bid,1160457.0895598808,0.005
RND-007,PmtPull,1816.05,0.005
RND-007,ExitVal,228594.51,0.005
RND-007,BidNPV,124291.12595079909,0.005
RND-007,BidPct,0.3738370512647771,1e-09
RND-007,CY12,0.06861632264379024,1e-09
RND-007,MOIC,2.4569960861154843,2.4569960861154844e-09
RND-007,ImpDPO,0.44583094710652094,1e-09
RND-007,BidMwVx,0.1618401114534261,1e-09
RND-007,F12P12,6.191440705651748,6.1914407056517484e-09
RND-007,MTM,65.0,0.0
RND-007,MTA,360.0,0.0
RND-007,UseMTM,65.0,0.0
RND-007,BalAtExit,337375.65689747373,0.005
RND-007,YtmIRR,0.2951551806068431,1e-06
RND-007,YtmXIRR,0.33810265593933486,1e-06
RND-007,SellYTM,0.2479999999993645,1e-06
RND-007,MinHYTM,1.0,0.0
RND-007,MinHCY,1.0,0.0
RND-007,MinHMOIC,13.0,0.0
RND-007,MinHAll,,0.0
RND-007,Net01,0.0,0.005
RND-007,Net02,0.0,0.005
RND-007,Net12,1566.05,0.005
RND-007,Net23,1816.05,0.005
RND-007,Net24,1816.05,0.005
RND-007,Net25,1816.05,0.005
RND-007,Net36,1816.05,0.005
RND-007,Net60,0.0,0.005
RND-007,Opt06_Bid,199585.46344815873,0.005
RND-007,Opt12_Bid,184587.72209601133,0.005
RND-007,Opt24_Bid,160370.70057058916,0.005
RND-007,Opt36_Bid,141865.57092334863,0.005
RND-007,Opt60_Bid,116062.32661738436,0.005
RND-008,PmtPull,0.0,0.005
RND-008,ExitVal,417233.551142304,0.005
RND-008,BidNPV,341732.80600871047,0.005
RND-008,BidPct,0.988031984439312,1e-09
RND-008,CY12,-0.07974066147838736,1e-09
RND-008,MOIC,1.138999663767671,1.138999663767671e-09
RND-008,ImpDPO,-0.12038771390778247,1e-09
RND-008,BidMwVx,0.5929716921263616,1e-09
RND-008,F12P12,-0.7210579892034465,1e-09
RND-008,MTM,91.0,0.0
RND-008,MTA,162.0,0.0
RND-008,UseMTM,91.0,0.0
RND-008,BalAtExit,195396.75265816093,0.005
RND-008,YtmIRR,0.07665641939424789,1e-06
RND-008,YtmXIRR,0.0792919321253398,1e-06
RND-008,SellYTM,0.09889999999681934,1e-06
RND-008,MinHYTM,51.0,0.0
RND-008,MinHCY,1.0,0.0
RND-008,MinHMOIC,30.0,0.0
RND-008,MinHAll,,0.0
RND-008,Net01,0.0,0.005
RND-008,Net02,0.0,0.005
RND-008,Net12,-250.0,0.005
RND-008,Net23,0.0,0.005
RND-008,Net24,0.0,0.005
RND-008,Net25,0.0,0.005
RND-008,Net36,0.0,0.005
RND-008,Net60,0.0,0.005
RND-008,Opt06_Bid,352957.4990751113,0.005
RND-008,Opt12_Bid,345420.17619246285,0.005
RND-008,Opt24_Bid,330982.9571591685,0.005
RND-008,Opt36_Bid,319473.4738167601,0.005
RND-008,Opt60_Bid,298370.780107604,0.005
RND-009,PmtPull,388.79019915752355,0.005
RND-009,ExitVal,42053.723581847924,0.005
RND-009,BidNPV,37243.868296227214,0.005
RND-009,BidPct,0.7821128186868425,1e-09
RND-009,CY12,0.0939513523296443,1e-09
RND-009,MOIC,1.4423160647363578,1.4423160647363579e-09
RND-009,ImpDPO,0.06823438306146046,1e-09
RND-009,BidMwVx,0.3457222044521612,1e-09
RND-009,F12P12,1.3064040473029768,1.3064040473029768e-09
RND-009,MTM,71.0,0.0
RND-009,MTA,220.0,0.0
RND-009,UseMTM,71.0,0.0
RND-009,BalAtExit,38763.50713905683,0.005
RND-009,YtmIRR,0.1345815263738125,1e-06
RND-009,YtmXIRR,0.14301176773717783,1e-06
RND-009,SellYTM,0.1460999999977041,1e-06
RND-009,MinHYTM,1.0,0.0
RND-009,MinHCY,1.0,0.0
RND-009,MinHMOIC,24.0,0.0
RND-009,MinHAll,24.0,0.0
RND-009,Net01,0.0,0.005
RND-009,Net02,0.0,0.005
RND-009,Net12,388.79019915752355,0.005
RND-009,Net23,388.79019915752355,0.005
RND-009,Net24,388.79019915752355,0.005
RND-009,Net25,388.79019915752355,0.005
RND-009,Net36,0.0,0.005
RND-009,Net60,0.0,0.005
RND-009,Opt06_Bid,37243.86829622724,0.005
RND-009,Opt12_Bid,37243.868296227236,0.005
RND-009,Opt24_Bid,37243.86829622722,0.005
RND-009,Opt36_Bid,37243.868296227214,0.005
RND-009,Opt60_Bid,37243.86829622719,0.005
RND-010,PmtPull,2927.3821966666674,0.005
RND-010,ExitVal,4141640.3697000006,0.005
RND-010,BidNPV,3621889.160959534,0.005
RND-010,BidPct,1.2884501772941541,1.2884501772941543e-09
RND-010,CY12,0.00808247316958514,1e-09
RND-010,MOIC,1.1515852656743593,1.1515852656743593e-09
RND-010,ImpDPO,-0.33527196210247423,1e-09
RND-010,BidMwVx,0.6689970545015579,1e-09
RND-010,F12P12,0.28250212251026646,1e-09
RND-010,MTM,29.0,0.0
RND-010,MTA,324.0,0.0
RND-010,UseMTM,29.0,0.0
RND-010,BalAtExit,2716732.563685281,0.005
RND-010,YtmIRR,-0.045742355929042564,1e-06
RND-010,YtmXIRR,-0.04469967785796647,1e-06
RND-010,SellYTM,0.13139999999880203,1e-06
RND-010,MinHYTM,46.0,0.0
RND-010,MinHCY,1.0,0.0
RND-010,MinHMOIC,25.0,0.0
RND-010,MinHAll,,0.0
RND-010,Net01,0.0,0.005
RND-010,Net02,0.0,0.005
RND-010,Net12,2927.3821966666674,0.005
RND-010,Net23,0.0,0.005
RND-010,Net24,0.0,0.005
RND-010,Net25,0.0,0.005
RND-010,Net36,0.0,0.005
RND-010,Net60,0.0,0.005
RND-010,Opt06_Bid,3888074.0063232016,0.005
RND-010,Opt12_Bid,3658684.5369102694,0.005
RND-010,Opt24_Bid,3242517.067204674,0.005
RND-010,Opt36_Bid,2877332.840595602,0.005
RND-010,Opt60_Bid,2275696.139904099,0.005
RND-011,PmtPull,4984.29,0.005
RND-011,ExitVal,448762.38775088807,0.005
RND-011,BidNPV,341832.2509535502,0.005
RND-011,BidPct,0.9841358930435331,1e-09
RND-011,CY12,0.1458109931434553,1e-09
RND-011,MOIC,2.085612916166194,2.085612916166194e-09
RND-011,ImpDPO,-2.0643762351794255,2.0643762351794255e-09
RND-011,BidMwVx,27.748827073542085,2.7748827073542087e-08
RND-011,F12P12,0.9602651749771459,1e-09
RND-011,MTM,16.0,0.0
RND-011,MTA,113.0,0.0
RND-011,UseMTM,16.0,0.0
RND-011,BalAtExit,317376.7583865191,0.005
RND-011,YtmIRR,0.12539788083145065,1e-06
RND-011,YtmXIRR,0.13247009782673536,1e-06
RND-011,SellYTM,0.204200000003538,1e-06
RND-011,MinHYTM,1.0,0.0
RND-011,MinHCY,1.0,0.0
RND-011,MinHMOIC,17.0,0.0
RND-011,MinHAll,17.0,0.0
RND-011,Net01,0.0,0.005
RND-011,Net02,0.0,0.005
RND-011,Net12,4984.29,0.005
RND-011,Net23,4984.29,0.005
RND-011,Net24,4984.29,0.005
RND-011,Net25,4984.29,0.005
RND-011,Net36,4984.29,0.005
RND-011,Net60,0.0,0.005
RND-011,Opt06_Bid,341832.25095355033,0.005
RND-011,Opt12_Bid,341832.25095355033,0.005
RND-011,Opt24_Bid,341832.2509535503,0.005
RND-011,Opt36_Bid,341832.2509535503,0.005
RND-011,Opt60_Bid,341832.2509535502,0.005
RND-012,PmtPull,896.9134166666668,0.005
RND-012,ExitVal,117854.901,0.005
RND-012,BidNPV,110936.02771802185,0.005
RND-012,BidPct,0.5658035246936478,1e-09
RND-012,CY12,1.1027929393172147,1.1027929393172147e-09
RND-012,MOIC,1.1027929393172147,1.1027929393172147e-09
RND-012,ImpDPO,0.4157139851384297,1e-09
RND-012,BidMwVx,0.2918009204605482,1e-09
RND-012,F12P12,9.19825568339738,9.19825568339738e-09
RND-012,MTM,54.0,0.0
RND-012,MTA,234.0,0.0
RND-012,UseMTM,54.0,0.0
RND-012,BalAtExit,166830.6417194931,0.005
RND-012,YtmIRR,0.2122254335787595,1e-06
RND-012,YtmXIRR,0.23372297980729306,1e-06
RND-012,SellYTM,0.17170000000155528,1e-06
RND-012,MinHYTM,1.0,0.0
RND-012,MinHCY,1.0,0.0
RND-012,MinHMOIC,20.0,0.0
RND-012,MinHAll,20.0,0.0
RND-012,Net01,0.0,0.005
RND-012,Net02,896.9134166666668,0.005
RND-012,Net12,0.0,0.005
RND-012,Net23,0.0,0.005
RND-012,Net24,0.0,0.005
RND-012,Net25,0.0,0.005
RND-012,Net36,0.0,0.005
RND-012,Net60,0.0,0.005
RND-012,Opt06_Bid,111639.07626739188,0.005
RND-012,Opt12_Bid,107566.7796114552,0.005
RND-012,Opt24_Bid,100393.23510687356,0.005
RND-012,Opt36_Bid,94344.09178691443,0.005
RND-012,Opt60_Bid,84941.66632675446,0.005
RND-013,PmtPull,3799.3829729166664,0.005
RND-013,ExitVal,325438.1745717446,0.005
RND-013,BidNPV,291332.9756420324,0.005
RND-013,BidPct,1.0187447242026153,1.0187447242026155e-09
RND-013,CY12,0.12354876632088889,1e-09
RND-013,MOIC,1.452020712410774,1.452020712410774e-09
